PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-4.972187583877271,-4.720178224069109,-2.1067154191149973,0.07247056352613039,3.558366383252901,3.387660312292144,-2.802737833220324,-0.22221725241357734,1.0299846655436262
-6.5246605912392255,-1.7701820072092338,-2.9954049240187746,-1.8474699685330906,4.149730818132082,0.7004558026393461,-1.2686218374075529,-0.04335779484851771,-1.7891986500725423
-6.179947781919231,4.528715886336167,-0.1738133565370432,-4.076497155450777,3.678370198874036,-1.8604615676375638,0.14434086086090045,0.9909495097658095,-1.3739552074508679
-6.37220380785135,5.398738797246612,2.7641403329302094,-0.9763269372420572,0.5473248408093968,-2.072627580086273,0.02321285532163776,-2.2426982478404183,-1.3623504289741266
-5.092678203575629,6.69577408435352,1.8308871146075987,1.3514179390903387,-1.2902615570683331,-0.6257252253462914,-0.02723386190735711,1.4250455204870218,-0.86463936265425
-6.081509891844262,2.014267910864312,3.7373700231768785,3.0545223159150523,-0.08466911531744105,-0.1930129774641284,0.4408888765735014,-1.1008729199820464,-1.416796647827367
-5.984964093914209,-3.4263372731339663,0.8184110694529084,9.613587594731989,3.6156843099208285,1.8161105074587123,0.4841137635256824,-1.010252323882231,0.25474162850221
-5.179776304452017,-6.432807740442671,-5.534364771996414,6.656450860646205,6.504121607842869,3.6026588055788777,-1.7701043326796742,-0.5912482698931061,-2.1507255450337732
-5.285941725707335,-1.4713399639531162,-4.208378745425911,4.1726310407030045,3.551222276229853,2.5369453607235175,-2.0877423526945025,-0.05830291862608744,-1.7751160150620264
-5.12643797852969,1.1796715153705581,-2.1715280661853673,2.186022787395634,1.8748735305251039,0.9251009701658066,-1.0936118574841576,-1.7530293588821344,-2.446189782784363
-6.193905021062748,-2.633300637295203,-2.1310170710049836,2.826827618965763,2.9920664581871512,-0.43623834804889733,-0.6987582963562832,-3.5077309908322305,1.8151576572066388
-5.301737925667249,-0.40885080417046754,0.2697245565253145,-1.5498074091428058,2.025227227268016,-0.322958223112443,-0.6788811007402284,-1.2753140453642284,-0.9274310281329985
-4.668513649699162,-0.07932258177936359,3.22699436658084,3.598201388090767,1.3603732650844529,0.7532852628791565,2.0780595968113613,-0.11038967533347245,0.14879441404940968
-3.196998115515604,-4.520187114466159,1.0559821296154237,7.220944669479597,4.157385450017548,1.2442199644929335,0.07040056302610087,-1.6484013013403795,-0.5434152541048946
-3.00508243462929,-1.578978858578628,-0.3618467764119198,3.5001353771744466,1.6057533872292546,2.5847443555088025,-3.2193507123885183,-1.1046067019290045,-1.3047570323743036
-4.176707093990821,0.2942208005485787,1.2576568715141996,2.2185958000699615,2.758075158579768,1.1665202154008645,-1.3012899294105063,-1.531772919415972,-1.980035150489145
-5.225224212432788,0.3373163278728481,-0.25636353086517627,-0.6286320088479388,4.0102653456837665,0.9660187254355406,-0.4396915294460278,-1.1580393327413094,0.5434884552934212
-5.6947866864868795,-0.7977963896728947,1.392571696708544,2.311007193918518,3.0953999768644165,-0.08351785342910198,2.0052653679328007,0.05919317138052084,-1.7100118150045371
-4.251147031393235,2.917362460354692,2.1833716414885433,1.3979540229661624,3.923302623223791,-0.24272176843991736,0.1286807084008595,0.40922400974018663,-0.6676225018270914
-3.2463073426235582,0.9853471606912513,3.6050496407249444,3.3857634699749672,5.139242656137542,-0.6183711307023216,0.2704482394719766,-1.3258710499250832,-1.8701403850547695
-3.1010468799525484,-3.1723861531247146,0.7947809424514769,1.538783467363255,7.420169545828573,1.2212019418395195,-1.636507203027995,-2.0276991584933404,1.2401549054150767
-4.0444764508592845,-2.429650239268173,0.8636535585442773,0.0929452507206126,2.9600261599010187,-0.5410510600422499,-0.6837304049668504,-1.414511991408674,0.19444929313353002
-4.047968393741563,-3.1972892270716975,-3.9593242868930756,3.2215259420233977,1.2489615592089192,-0.37003208745578914,-0.4152437444504638,-0.37369304446761126,-0.1559498068490098
-5.889198195010803,-3.5417627541177166,-6.048309864980613,-0.47238955229857743,3.3484738645499794,-2.243645277491954,-0.10800285903237546,-1.730997802201757,-1.1989987743933723
-7.2120898627451595,-2.949537875017222,-4.332927929166042,0.7239150195975084,2.8887581849365738,-2.295447505787202,1.2837829810355796,-1.3827982963646472,0.3929521037965376
-5.866848682592755,0.5876557455010836,-1.4973287397972919,2.1209474971711,3.130844894677373,-2.6124443886679076,1.133454875096004,-1.7963811820903792,-0.38186778832563784
-5.331342233210667,-4.146267994314551,-4.58044417500263,6.545634697418899,1.4030143545838814,-0.11463035521433947,0.6569973987357478,0.6448822561803861,0.10410786955069956
-4.18238256900238,-5.61900208375079,-7.285612233676171,3.540138758717764,-0.35453751468461453,-0.33524005548615643,-0.40243915376124395,-0.32633514407374853,-2.2432958226303454
-4.8524260704951825,-6.453384139180771,-6.014682992000213,1.5334439830875182,-0.3043743205699968,-3.444039619664174,1.3464756558418138,-0.19447089677019785,0.3917694235721704
-4.3472601824799275,-2.0255120579317016,-5.451870976123034,-0.3895600290125258,-1.1982263578692376,-1.6167723223342343,-0.4020730830540661,0.9580663294218073,-2.780933532093714
-5.392720062792646,-1.7831391036014295,-2.34660418453065,-0.38163198962726963,-0.8746346715287763,-1.7964661523156151,2.8663272771268002,0.34548787908431583,-0.5578264074990846
-6.854054041771349,-6.26879405773565,-4.052667535382684,1.79801833486797,0.5002934989943821,-2.2756915222287333,0.9923054326082229,-3.156773615760604,1.8941284448402458
-5.881397579397493,-4.390259291404608,-5.344432411498252,-0.45031112574224946,1.5899998057525655,-0.9613577316470371,-0.13481232519995023,0.054352616051340216,-0.4004460659635086
-4.439611402423154,0.934333872120034,-1.7607551023228543,-1.485929497791488,1.10624332737895,-0.0907787666151255,0.7773734808797984,0.9127001455309355,-2.280871183416225
-4.519250015401984,-0.6727147327008111,1.4340761513965763,3.234907061376603,1.8891914125307068,-1.2631819240983204,2.1574933366664686,-0.7067025246477483,-0.2800792810619399
-4.079502947142568,-1.5913967740256014,-0.981048383380672,-0.2614051091175142,1.3083197525885677,0.2625287841079968,1.1920229721522329,-1.0804367789218374,-1.5038345001977103
-5.142687316512547,-5.7659181142635,-0.8066388050340491,0.44748708857771,3.9504555826758327,1.3625472202981042,1.0519142632549912,-0.34881576630533123,0.03612029272186917
-1.6899669598814884,-3.2392375601104932,1.8916560043171873,2.2631962465021473,3.518505905264737,-0.07326182654903082,0.05620179267811922,-2.1375059690743963,0.24258498866796277
-0.26521326320039335,-0.44516813674356226,-1.056978185418706,5.138276132957899,2.6475730114914473,1.1428776929121447,-2.3078344003165423,0.7408490775973735,-0.1099361695907033
-1.828540211592946,0.5723553969486999,-0.31976343842686106,0.21916629475629762,2.0175710282033856,-2.052642197816239,-1.7304070966997376,-1.3386601717440876,-1.2924008837681156
-2.3640982463899696,2.2790262146793334,-0.7371031000228282,-1.2573899368932098,1.5023376612218933,-1.7587689840718015,-0.2630919457084449,-0.7809049634497468,0.9287019518526342
-1.8919633449632758,1.3486452066636259,2.3914384321196165,4.925150103436795,0.24433128333219695,-2.972266438312037,2.1233300409039124,-0.7238210409184487,-0.8100549710808097
-0.41608301169549955,4.656137055372649,2.3098079558595335,3.013042803812496,-1.2975470962794005,-2.097542146787892,-1.2140158124474185,-1.5711735738428254,0.2310909589999505
-0.4049907132682269,3.674889833788866,2.6086620749473615,0.10706374582276382,-0.40902457409090154,0.12903003191879084,-2.4912012972107656,-1.579518689824159,-0.335352853143607
1.3633623564846378,3.7663096677513392,4.304644210196102,1.6591773373396907,-0.5497973901314341,-1.1358915057454837,-1.1223265513676803,-1.4517782107213475,0.5018463198659036
1.0865397774447834,2.864517458463114,4.991458060282769,0.6108508918139854,-0.4762170643922117,-3.785019587457895,-0.7483474045581161,-2.821808325049613,0.7910290186837374
-0.2550165236420423,1.834066573151865,2.6640570873719245,0.8366135175203484,1.7360658321039841,-3.3903064956598334,-3.2158880902449773,-3.0183007338316834,1.8602400542092472
-1.1152808427441427,4.272061474347697,-3.727943928785644,-0.5897125133548167,-0.3734903524281441,1.9094225183579436,-5.915764818275897,-1.4038450033316239,-0.011739915556592869
-1.941248787674947,8.185277953332902,-4.478309292717899,3.70461854739015,0.5518411889766119,2.4799871776394062,-3.8773441262996418,0.8483392989498989,-0.17373486895194434
-0.9814650583856613,11.355481529782768,-3.686187494343008,5.929793555522991,1.8754285349199982,0.2544250347281879,-1.4581666739088155,0.8068467778682666,-2.7624984735926645
-0.28861174869798,10.685304067131403,-4.316352220928986,4.330542589138231,1.4098507006473049,-0.5501271501354464,0.0029239708388868173,1.8743018325837055,-3.6391024047445
0.4800067512245527,9.947785266387944,-4.471879192051635,2.89392631272305,1.0209435160943239,-0.7207957895091437,0.4865691647293832,1.7589663009961198,-4.008830036761873
0.5550468416557373,7.75456965673743,-5.817543375781062,1.055616922938027,0.7553704162140831,0.04760599767110645,-0.2997941356893554,2.756308919032244,-3.125626300779081
1.8295350115747875,6.574300790740947,-4.407469207833724,1.5207202291400213,-0.9569192112859631,-0.6748004280448431,-1.514872090015788,1.3461359613930817,-3.0907481285788885
2.5441909470677024,6.41030209491642,-1.5482598247064459,1.927647896270278,0.85161455711078,-1.9538638737219656,-1.4589379551797599,0.07803091167493861,0.5283529167893325
-0.8984847376579547,4.230728614442732,-3.2404936145339667,-0.9161781620727626,4.506036978156915,-0.09874233938673345,-3.1827762081334057,-0.640731744239125,-0.9177606614144854
-3.7351131051211666,5.377986135648083,-2.854631563147246,-2.214064070731256,-0.06132225222770974,-0.935997043944439,-2.4338921819450845,-2.354870735093419,-0.3583821440982317
